cod_scuola,anno_corso,scuola,regione,nazionale
VAMM81801G,3,0.0,0.1,0.2
VAMM81901B,1,0.0,0.1,0.2
VAMM81901B,2,0.0,0.1,0.1
VAMM81901B,3,0.0,0.1,0.2
VAMM81902C,1,0.0,0.1,0.2
VAMM81902C,2,0.0,0.1,0.1
VAMM81902C,3,0.0,0.1,0.2
VAMM82001G,1,0.0,0.1,0.2
VAMM82001G,2,0.0,0.1,0.1
VAMM82001G,3,0.0,0.1,0.2
VAMM82002L,1,1.9,0.1,0.2
VAMM82002L,2,0.0,0.1,0.1
VAMM82002L,3,0.0,0.1,0.2
VAMM82101B,1,0.0,0.1,0.2
VAMM82101B,2,0.0,0.1,0.1
VAMM82101B,3,0.0,0.1,0.2
VAMM82102C,1,0.0,0.1,0.2
VAMM82102C,2,5.9,0.1,0.1
VAMM82102C,3,0.0,0.1,0.2
VAMM82103D,1,0.0,0.1,0.2
VAMM82103D,2,0.0,0.1,0.1
VAMM82103D,3,0.0,0.1,0.2
VAMM822017,1,0.0,0.1,0.2
VAMM822017,2,0.0,0.1,0.1
VAMM822017,3,0.0,0.1,0.2
VAMM823013,1,0.0,0.1,0.2
VAMM823013,2,0.0,0.1,0.1
VAMM823013,3,0.0,0.1,0.2
VAMM82401V,1,0.0,0.1,0.2
VAMM82401V,2,0.0,0.1,0.1
VAMM82401V,3,0.0,0.1,0.2
VAMM82501P,1,0.0,0.1,0.2
VAMM82501P,2,0.0,0.1,0.1
VAMM82501P,3,0.0,0.1,0.2
VAMM82601E,1,0.0,0.1,0.2
VAMM82601E,2,0.0,0.1,0.1
VAMM82601E,3,0.0,0.1,0.2
VAMM82602G,1,0.0,0.1,0.2
VAMM82602G,2,0.0,0.1,0.1
VAMM82602G,3,0.0,0.1,0.2
VAMM82701A,1,0.0,0.1,0.2
VAMM82701A,2,0.0,0.1,0.1
VAMM82701A,3,0.0,0.1,0.2
VAMM82702B,1,0.0,0.1,0.2
VAMM82702B,2,0.0,0.1,0.1
VAMM82702B,3,0.0,0.1,0.2
VAMM82703C,1,0.0,0.1,0.2
VAMM82703C,2,0.0,0.1,0.1
VAMM82703C,3,0.0,0.1,0.2
VAMM828016,1,0.0,0.1,0.2
VAMM828016,2,0.0,0.1,0.1
VAMM828016,3,0.0,0.1,0.2
VAMM828027,1,0.0,0.1,0.2
VAMM828027,2,0.0,0.1,0.1
VAMM828027,3,0.0,0.1,0.2
VAMM829012,1,0.0,0.1,0.2
VAMM829012,2,0.0,0.1,0.1
VAMM829012,3,0.0,0.1,0.2
VAMM830016,1,0.0,0.1,0.2
VAMM830016,2,0.0,0.1,0.1
VAMM830016,3,0.0,0.1,0.2
VAMM831012,1,0.0,0.1,0.2
VAMM831012,2,0.0,0.1,0.1
VAMM831012,3,0.0,0.1,0.2
VAMM83201T,1,0.0,0.1,0.2
VAMM83201T,2,0.0,0.1,0.1
VAMM83201T,3,0.0,0.1,0.2
VAMM83203X,1,0.0,0.1,0.2
VAMM83203X,2,0.0,0.1,0.1
VAMM83203X,3,0.0,0.1,0.2
VAMM83301N,1,0.0,0.1,0.2
VAMM83301N,2,0.0,0.1,0.1
VAMM83301N,3,0.0,0.1,0.2
VAMM83302P,1,0.0,0.1,0.2
VAMM83302P,2,0.0,0.1,0.1
VAMM83302P,3,0.0,0.1,0.2
VAMM83303Q,1,0.0,0.1,0.2
VAMM83303Q,2,0.0,0.1,0.1
VAMM83303Q,3,0.0,0.1,0.2
VAMM83401D,1,0.0,0.1,0.2
VAMM83401D,2,0.0,0.1,0.1
VAMM83401D,3,0.0,0.1,0.2
VAMM835019,1,0.0,0.1,0.2
VAMM835019,2,0.0,0.1,0.1
VAMM835019,3,0.0,0.1,0.2
VAMM83502A,1,0.0,0.1,0.2
VAMM83502A,2,0.0,0.1,0.1
VAMM83502A,3,0.0,0.1,0.2
VAMM836015,1,0.0,0.1,0.2
VAMM836015,2,0.0,0.1,0.1
VAMM836015,3,0.0,0.1,0.2
VAMM836026,1,0.0,0.1,0.2
VAMM836026,2,0.0,0.1,0.1
VAMM836026,3,0.0,0.1,0.2
VAMM836037,1,0.0,0.1,0.2
VAMM836037,2,0.0,0.1,0.1
VAMM836037,3,0.0,0.1,0.2
VAMM837022,1,0.0,0.1,0.2
VAMM837022,2,0.0,0.1,0.1
VAMM837022,3,0.0,0.1,0.2
VAMM837033,1,0.0,0.1,0.2
VAMM837033,2,0.0,0.1,0.1
VAMM837033,3,0.0,0.1,0.2
VAMM83801R,1,0.0,0.1,0.2
VAMM83801R,2,0.0,0.1,0.1
VAMM83801R,3,0.0,0.1,0.2
VAMM83802T,1,0.0,0.1,0.2
VAMM83802T,2,0.0,0.1,0.1
VAMM83802T,3,0.0,0.1,0.2
VAMM83901L,1,0.0,0.1,0.2
VAMM83901L,2,0.0,0.1,0.1
VAMM83901L,3,0.0,0.1,0.2
VAMM84001R,1,0.0,0.1,0.2
VAMM84001R,2,0.0,0.1,0.1
VAMM84001R,3,0.0,0.1,0.2
VAMM84101L,1,0.0,0.1,0.2
VAMM84101L,2,0.0,0.1,0.1
VAMM84101L,3,0.0,0.1,0.2
VAMM84102N,1,0.0,0.1,0.2
VAMM84102N,2,0.0,0.1,0.1
VAMM84102N,3,0.0,0.1,0.2
VAMM84201C,1,0.0,0.1,0.2
VAMM84201C,2,0.0,0.1,0.1
VAMM84201C,3,0.0,0.1,0.2
VAMM843018,1,0.0,0.1,0.2
VAMM843018,2,0.0,0.1,0.1
VAMM843018,3,0.0,0.1,0.2
VAMM844014,1,0.0,0.1,0.2
VAMM844014,2,0.0,0.1,0.1
VAMM844014,3,0.0,0.1,0.2
VAMM84501X,1,0.0,0.1,0.2
VAMM84501X,2,1.1,0.1,0.1
VAMM84501X,3,1.2,0.1,0.2
VAMM84601Q,1,0.0,0.1,0.2
VAMM84601Q,2,0.0,0.1,0.1
VAMM84601Q,3,0.0,0.1,0.2
VAMM84603T,1,0.0,0.1,0.2
VAMM84603T,2,0.0,0.1,0.1
VAMM84603T,3,0.0,0.1,0.2
VAMM84701G,1,2.1,0.1,0.2
VAMM84701G,2,0.0,0.1,0.1
VAMM84701G,3,1.8,0.1,0.2
VAMM84801B,1,0.0,0.1,0.2
VAMM84801B,2,0.0,0.1,0.1
VAMM84801B,3,0.0,0.1,0.2
VAMM849017,1,0.0,0.1,0.2
VAMM849017,2,0.0,0.1,0.1
VAMM849017,3,0.0,0.1,0.2
VAMM85002C,1,0.0,0.1,0.2
VAMM85002C,2,0.0,0.1,0.1
VAMM85002C,3,0.0,0.1,0.2
VAMM851017,1,0.0,0.1,0.2
VAMM851017,2,0.0,0.1,0.1
VAMM851017,3,0.0,0.1,0.2
VAMM852013,1,0.0,0.1,0.2
VAMM852013,2,0.0,0.1,0.1
VAMM852013,3,0.0,0.1,0.2
VAMM85301V,1,0.8,0.1,0.2
VAMM85301V,2,0.0,0.1,0.1
VAMM85301V,3,0.0,0.1,0.2
VAMM85302X,1,0.0,0.1,0.2
VAMM85302X,2,0.0,0.1,0.1
VAMM85302X,3,0.0,0.1,0.2
VAMM85401P,1,0.0,0.1,0.2
VAMM85401P,2,0.0,0.1,0.1
VAMM85401P,3,0.0,0.1,0.2
VAMM85402Q,1,0.0,0.1,0.2
VAMM85402Q,2,0.0,0.1,0.1
VAMM85402Q,3,0.0,0.1,0.2
VAMM85501E,1,0.0,0.1,0.2
VAMM85501E,2,0.0,0.1,0.1
VAMM85501E,3,0.0,0.1,0.2
VAMM85601A,1,0.0,0.1,0.2
VAMM85601A,2,0.0,0.1,0.1
VAMM85601A,3,0.0,0.1,0.2
VAMM857016,1,0.0,0.1,0.2
VAMM857016,2,0.0,0.1,0.1
VAMM857016,3,0.0,0.1,0.2
VAMM858012,1,0.0,0.1,0.2
VAMM858012,2,1.1,0.1,0.1
VAMM858012,3,0.0,0.1,0.2
VAMM85901T,1,0.0,0.1,0.2
VAMM85901T,2,0.0,0.1,0.1
VAMM85901T,3,0.0,0.1,0.2
VAMM860012,1,0.0,0.1,0.2
VAMM860012,2,0.0,0.1,0.1
VAMM860012,3,0.0,0.1,0.2
VAMM86101T,1,0.0,0.1,0.2
VAMM86101T,2,0.0,0.1,0.1
VAMM86101T,3,1.6,0.1,0.2
VAMM86102V,1,0.0,0.1,0.2
VAMM86102V,2,0.0,0.1,0.1
VAMM86102V,3,0.0,0.1,0.2
VAMM86201N,1,0.0,0.1,0.2
VAMM86201N,2,0.0,0.1,0.1
VAMM86201N,3,0.0,0.1,0.2
VAMM86202P,1,0.0,0.1,0.2
VAMM86202P,2,0.0,0.1,0.1
VAMM86202P,3,0.0,0.1,0.2
VAMM86301D,1,0.0,0.1,0.2
VAMM86301D,2,0.0,0.1,0.1
VAMM86301D,3,0.0,0.1,0.2
VAMM865015,1,0.0,0.1,0.2
VAMM865015,2,0.0,0.1,0.1
VAMM865015,3,0.0,0.1,0.2
VAMM865026,1,0.0,0.1,0.2
VAMM865026,2,0.0,0.1,0.1
VAMM865026,3,0.0,0.1,0.2
VAMM866011,1,0.0,0.1,0.2
VAMM866011,2,0.0,0.1,0.1
VAMM866011,3,0.0,0.1,0.2
VAMM86701R,1,0.0,0.1,0.2
VAMM86701R,2,0.0,0.1,0.1
VAMM86701R,3,0.0,0.1,0.2
VAMM86801L,1,0.0,0.1,0.2
VAMM86801L,2,0.0,0.1,0.1
VAMM86801L,3,0.0,0.1,0.2
VAMM86901C,1,0.0,0.1,0.2
VAMM86901C,2,0.0,0.1,0.1
VAMM86901C,3,0.0,0.1,0.2
VAMM87001L,1,0.0,0.1,0.2
VAMM87001L,2,0.0,0.1,0.1
VAMM87001L,3,0.0,0.1,0.2
VAMM87101C,1,0.0,0.1,0.2
VAMM87101C,2,0.0,0.1,0.1
VAMM87101C,3,0.0,0.1,0.2
VAMM872018,1,0.0,0.1,0.2
VAMM872018,2,0.0,0.1,0.1
VAMM872018,3,0.0,0.1,0.2
VAMM873014,1,0.0,0.1,0.2
VAMM873014,2,0.0,0.1,0.1
VAMM873014,3,0.0,0.1,0.2
VAMM87401X,1,0.0,0.1,0.2
VAMM87401X,2,0.0,0.1,0.1
VAMM87401X,3,0.0,0.1,0.2
VAMM87501Q,1,0.0,0.1,0.2
VAMM87501Q,2,0.0,0.1,0.1
VAMM87501Q,3,1.1,0.1,0.2
VAMM87601G,1,0.0,0.1,0.2
VAMM87601G,2,0.0,0.1,0.1
VAMM87601G,3,0.0,0.1,0.2
VAMM87701B,1,0.0,0.1,0.2
VAMM87701B,2,0.0,0.1,0.1
VAMM87701B,3,0.0,0.1,0.2
VAMM878017,1,0.0,0.1,0.2
VAMM878017,2,0.0,0.1,0.1
VAMM878017,3,0.0,0.1,0.2
VAPC00101L,1,0.0,0.1,0.3
VAPC00101L,2,0.0,0.0,0.1
VAPC00101L,3,0.0,0.0,0.2
VAPC00101L,4,0.0,0.1,0.1
VAPC00101L,5,0.0,0.0,0.1
VAPC012013,1,0.0,0.1,0.3
VAPC012013,2,0.0,0.0,0.1
VAPC012013,3,0.0,0.0,0.2
VAPC012013,4,0.0,0.1,0.1
VAPC012013,5,0.0,0.0,0.1
VAPC01401P,1,,0.1,0.3
VAPC01401P,2,0.0,0.0,0.1
VAPC01401P,3,0.0,0.0,0.2
VAPC01401P,4,0.0,0.1,0.1
VAPC01401P,5,,0.0,0.1
VAPC020001,1,0.0,0.1,0.3
VAPC020001,2,0.0,0.0,0.1
VAPC020001,3,0.0,0.0,0.2
VAPC020001,4,0.0,0.1,0.1
VAPC020001,5,0.0,0.0,0.1
VAPC02701R,1,0.0,0.1,0.3
VAPC02701R,2,0.0,0.0,0.1
VAPC02701R,3,0.0,0.0,0.2
VAPC02701R,4,0.0,0.1,0.1
VAPC02701R,5,0.0,0.0,0.1
VAPC040006,1,0.0,0.1,0.3
VAPC040006,2,0.0,0.0,0.1
VAPC040006,3,0.0,0.0,0.2
VAPC040006,4,0.0,0.1,0.1
VAPC040006,5,0.0,0.0,0.1
VAPM01000E,1,0.0,0.1,0.3
VAPM01000E,2,0.0,0.0,0.1
VAPM01000E,3,0.0,0.0,0.2
VAPM01000E,4,0.5,0.1,0.1
VAPM01000E,5,0.4,0.0,0.1
VAPM027011,1,0.0,0.1,0.3
VAPM027011,2,,0.0,0.1
VAPM027011,3,,0.0,0.2
VAPM027011,4,,0.1,0.1
VAPM027011,5,,0.0,0.1
VAPS00101Q,1,0.0,0.1,0.3
VAPS00101Q,2,0.0,0.0,0.1
VAPS00101Q,3,0.0,0.0,0.2
VAPS00101Q,4,0.0,0.1,0.1
VAPS00101Q,5,0.0,0.0,0.1
VAPS004017,1,0.0,0.1,0.3
VAPS004017,2,0.0,0.0,0.1
VAPS004017,3,0.0,0.0,0.2
VAPS004017,4,0.0,0.1,0.1
VAPS004017,5,0.0,0.0,0.1
VAPS00901A,1,0.0,0.1,0.3
VAPS00901A,2,0.0,0.0,0.1
VAPS00901A,3,1.2,0.0,0.2
VAPS00901A,4,1.7,0.1,0.1
VAPS00901A,5,0.0,0.0,0.1
VAPS01000D,1,0.0,0.1,0.3
VAPS01000D,2,0.0,0.0,0.1
VAPS01000D,3,0.0,0.0,0.2
VAPS01000D,4,0.0,0.1,0.1
VAPS01000D,5,0.0,0.0,0.1
VAPS012016,1,0.0,0.1,0.3
VAPS012016,2,0.0,0.0,0.1
VAPS012016,3,0.0,0.0,0.2
VAPS012016,4,0.0,0.1,0.1
VAPS012016,5,0.0,0.0,0.1
VAPS01401T,1,0.0,0.1,0.3
VAPS01401T,2,0.0,0.0,0.1
VAPS01401T,3,0.0,0.0,0.2
VAPS01401T,4,0.0,0.1,0.1
VAPS01401T,5,0.0,0.0,0.1
VAPS020004,1,0.0,0.1,0.3
VAPS020004,2,0.0,0.0,0.1
VAPS020004,3,0.0,0.0,0.2
VAPS020004,4,0.0,0.1,0.1
VAPS020004,5,0.0,0.0,0.1
VAPS02201R,1,,0.1,0.3
VAPS02201R,2,0.0,0.0,0.1
VAPS02201R,3,0.0,0.0,0.2
VAPS02201R,4,0.0,0.1,0.1
VAPS02201R,5,0.0,0.0,0.1
VAPS02202T,1,0.0,0.1,0.3
VAPS02202T,2,0.0,0.0,0.1
VAPS02202T,3,0.0,0.0,0.2
VAPS02202T,4,0.0,0.1,0.1
VAPS02202T,5,0.0,0.0,0.1
VAPS026014,1,0.0,0.1,0.3
VAPS026014,2,,0.0,0.1
VAPS026014,3,,0.0,0.2
VAPS026014,4,,0.1,0.1
VAPS026014,5,,0.0,0.1
VAPS03000P,1,0.0,0.1,0.3
VAPS03000P,2,0.0,0.0,0.1
VAPS03000P,3,0.0,0.0,0.2
VAPS03000P,4,0.0,0.1,0.1
VAPS03000P,5,0.0,0.0,0.1
VARC00301X,1,,1.1,3.1
VARC00301X,2,0.0,0.8,1.8
VARC00301X,3,0.0,0.7,1.4
VARC00301X,4,0.0,1.4,2.4
VARC00301X,5,0.0,0.4,0.7
VARC00401Q,1,,1.1,3.1
VARC00401Q,2,0.0,0.8,1.8
VARC00401Q,3,0.0,0.7,1.4
VARC00401Q,4,0.0,1.4,2.4
VARC00401Q,5,0.0,0.4,0.7
VARC01101V,1,,1.1,3.1
VARC01101V,2,0.0,0.8,1.8
VARC01101V,3,0.0,0.7,1.4
VARC01101V,4,0.0,1.4,2.4
VARC01101V,5,0.0,0.4,0.7
VARC01201P,1,0.0,1.1,3.1
VARC01201P,2,0.0,0.8,1.8
VARC01201P,3,0.0,0.7,1.4
VARC01201P,4,0.0,1.4,2.4
VARC01201P,5,0.0,0.4,0.7
VARC02000L,1,1.7,1.1,3.1
VARC02000L,2,1.1,0.8,1.8
VARC02000L,3,0.0,0.7,1.4
VARC02000L,4,3.3,1.4,2.4
VARC02000L,5,0.0,0.4,0.7
VARC02101D,1,0.0,1.1,3.1
VARC02101D,2,0.0,0.8,1.8
VARC02101D,3,0.0,0.7,1.4
VARC02101D,4,1.5,1.4,2.4
VARC02101D,5,0.0,0.4,0.7
VARC023015,1,0.0,1.1,3.1
VARC023015,2,0.0,0.8,1.8
VARC023015,3,0.0,0.7,1.4
VARC023015,4,0.0,1.4,2.4
VARC023015,5,0.0,0.4,0.7
VARC024011,1,0.0,1.1,3.1
VARC024011,2,,0.8,1.8
VARC024011,3,,0.7,1.4
VARC024011,4,,1.4,2.4
VARC024011,5,,0.4,0.7
VARC030007,1,0.0,1.1,3.1
VARC030007,2,0.0,0.8,1.8
VARC030007,3,0.0,0.7,1.4
VARC030007,4,0.0,1.4,2.4
VARC030007,5,0.0,0.4,0.7
VARC030018,5,,,
VARI00801Q,1,0.0,1.1,3.1
VARI00801Q,2,0.0,0.8,1.8
VARI00801Q,3,0.0,0.7,1.4
VARI00801Q,4,0.0,1.4,2.4
VARI00801Q,5,0.0,0.4,0.7
VARI00901G,1,0.0,1.1,3.1
VARI00901G,2,0.0,0.8,1.8
VARI00901G,3,0.0,0.7,1.4
VARI00901G,4,,1.4,2.4
VARI00901G,5,,0.4,0.7
VARI01701E,1,5.2,1.1,3.1
VARI01701E,2,2.5,0.8,1.8
VARI01701E,3,0.0,0.7,1.4
VARI01701E,4,10.2,1.4,2.4
VARI01701E,5,0.0,0.4,0.7
VARI019016,1,0.0,1.1,3.1
VARI019016,2,2.3,0.8,1.8
VARI019016,3,0.0,0.7,1.4
VARI019016,4,0.0,1.4,2.4
VARI019016,5,2.0,0.4,0.7
VARI04000E,1,0.0,1.1,3.1
VARI04000E,2,1.3,0.8,1.8
VARI04000E,3,0.5,0.7,1.4
VARI04000E,4,0.0,1.4,2.4
VARI04000E,5,0.0,0.4,0.7
VASL01000A,1,0.0,0.3,0.9
VASL01000A,2,0.0,0.1,0.5
VASL01000A,3,0.0,0.3,0.5
VASL01000A,4,0.0,0.3,0.5
VASL01000A,5,0.0,0.1,0.2
VASL011017,1,0.0,0.3,0.9
VASL011017,2,,0.1,0.5
VASL011017,3,,0.3,0.5
VASL011017,4,,0.3,0.5
VASL011017,5,,0.1,0.2
VASL020001,1,0.0,0.3,0.9
VASL020001,2,0.0,0.1,0.5
VASL020001,3,0.0,0.3,0.5
VASL020001,4,0.0,0.3,0.5
VASL020001,5,0.0,0.1,0.2
VATD003017,1,0.0,0.4,1.1
VATD003017,2,0.0,0.3,0.6
VATD003017,3,0.0,0.3,0.7
VATD003017,4,0.0,0.2,0.5
VATD003017,5,0.0,0.2,0.2
VATD004013,1,0.0,0.4,1.1
VATD004013,2,0.0,0.3,0.6
VATD004013,3,0.0,0.3,0.7
VATD004013,4,0.0,0.2,0.5
VATD004013,5,0.0,0.2,0.2
VATD00801A,1,0.0,0.4,1.1
VATD00801A,2,0.0,0.3,0.6
VATD00801A,3,0.0,0.3,0.7
VATD00801A,4,0.0,0.2,0.5
VATD00801A,5,0.0,0.2,0.2
VATD009016,1,0.0,0.4,1.1
VATD009016,2,0.0,0.3,0.6
VATD009016,3,1.6,0.3,0.7
VATD009016,4,1.7,0.2,0.5
VATD009016,5,0.0,0.2,0.2
VATD011016,1,0.0,0.4,1.1
VATD011016,2,0.0,0.3,0.6
VATD011016,3,0.0,0.3,0.7
VATD011016,4,0.0,0.2,0.5
VATD011016,5,0.0,0.2,0.2
VATD012012,1,0.0,0.4,1.1
VATD012012,2,0.0,0.3,0.6
VATD012012,3,0.0,0.3,0.7
VATD012012,4,0.0,0.2,0.5
VATD012012,5,0.0,0.2,0.2
VATD01301T,1,0.0,0.4,1.1
VATD01301T,2,0.0,0.3,0.6
VATD01301T,3,0.0,0.3,0.7
VATD01301T,4,0.0,0.2,0.5
VATD01301T,5,0.0,0.2,0.2
VATD018011,1,1.8,0.4,1.1
VATD018011,2,0.0,0.3,0.6
VATD018011,3,0.0,0.3,0.7
VATD018011,4,0.0,0.2,0.5
VATD018011,5,0.0,0.2,0.2
VATD02000X,1,0.0,0.4,1.1
VATD02000X,2,0.0,0.3,0.6
VATD02000X,3,0.0,0.3,0.7
VATD02000X,4,0.0,0.2,0.5
VATD02000X,5,0.0,0.2,0.2
VATD02101R,1,0.0,0.4,1.1
VATD02101R,2,0.0,0.3,0.6
VATD02101R,3,0.6,0.3,0.7
VATD02101R,4,0.0,0.2,0.5
VATD02101R,5,0.0,0.2,0.2
VATD024018,1,0.0,0.4,1.1
VATD024018,2,0.0,0.3,0.6
VATD024018,3,0.0,0.3,0.7
VATD024018,4,0.0,0.2,0.5
VATD024018,5,0.0,0.2,0.2
VATD08000G,1,1.4,0.4,1.1
VATD08000G,2,1.3,0.3,0.6
VATD08000G,3,2.4,0.3,0.7
VATD08000G,4,1.7,0.2,0.5
VATD08000G,5,1.1,0.2,0.2
VATD190003,1,0.0,0.4,1.1
VATD190003,2,0.0,0.3,0.6
VATD190003,3,0.0,0.3,0.7
VATD190003,4,0.0,0.2,0.5
VATD190003,5,0.0,0.2,0.2
VATF00301D,1,0.0,0.4,1.1
VATF00301D,2,0.0,0.3,0.6
VATF00301D,3,0.0,0.3,0.7
VATF00301D,4,0.0,0.2,0.5
VATF00301D,5,0.0,0.2,0.2
VATF00801L,1,0.0,0.4,1.1
VATF00801L,2,0.0,0.3,0.6
VATF00801L,3,0.0,0.3,0.7
VATF00801L,4,0.0,0.2,0.5
VATF00801L,5,0.0,0.2,0.2
VATF00901C,1,0.0,0.4,1.1
VATF00901C,2,0.0,0.3,0.6
VATF00901C,3,0.0,0.3,0.7
VATF00901C,4,0.0,0.2,0.5
VATF00901C,5,0.0,0.2,0.2
VATF01101C,1,3.1,0.4,1.1
VATF01101C,2,,0.3,0.6
VATF01101C,3,,0.3,0.7
VATF01101C,4,,0.2,0.5
VATF01101C,5,,0.2,0.2
VATF01701B,1,0.0,0.4,1.1
VATF01701B,2,0.0,0.3,0.6
VATF01701B,3,0.0,0.3,0.7
VATF01701B,4,0.0,0.2,0.5
VATF01701B,5,0.0,0.2,0.2
VATF018017,1,0.0,0.4,1.1
VATF018017,2,0.0,0.3,0.6
VATF018017,3,0.0,0.3,0.7
VATF018017,4,0.0,0.2,0.5
VATF018017,5,0.0,0.2,0.2
VATF019013,1,0.0,0.4,1.1
VATF019013,2,0.0,0.3,0.6
VATF019013,3,0.0,0.3,0.7
VATF019013,4,0.0,0.2,0.5
VATF019013,5,0.0,0.2,0.2
VATF020006,1,0.0,0.4,1.1
VATF020006,2,0.0,0.3,0.6
VATF020006,3,0.0,0.3,0.7
VATF020006,4,0.0,0.2,0.5
VATF020006,5,0.0,0.2,0.2
VATF02301P,1,0.0,0.4,1.1
VATF02301P,2,,0.3,0.6
VATF02301P,3,,0.3,0.7
VATF02301P,4,,0.2,0.5
VATF02301P,5,,0.2,0.2
VATF026016,1,0.0,0.4,1.1
VATF026016,2,0.0,0.3,0.6
VATF026016,3,0.0,0.3,0.7
VATF026016,4,0.0,0.2,0.5
VATF026016,5,0.0,0.2,0.2
VATL013018,1,0.0,0.4,1.1
VATL013018,2,0.0,0.3,0.6
VATL013018,3,0.0,0.3,0.7
VATL013018,4,0.0,0.2,0.5
VATL013018,5,0.0,0.2,0.2
VATL01351N,5,,,
VATL019017,1,,0.4,1.1
VATL019017,2,0.0,0.3,0.6
VATL019017,3,0.0,0.3,0.7
VATL019017,4,0.0,0.2,0.5
VATL019017,5,,0.2,0.2
VATN003015,1,0.0,0.4,1.1
VATN003015,2,,0.3,0.6
VATN003015,3,,0.3,0.7
VATN003015,4,,0.2,0.5
VATN003015,5,,0.2,0.2
VATN004011,1,0.0,0.4,1.1
VATN004011,2,,0.3,0.6
VATN004011,3,,0.3,0.7
VATN004011,4,,0.2,0.5
VATN004011,5,,0.2,0.2
VBMM01100B,1,0.0,0.1,0.2
VBMM01100B,2,0.0,0.1,0.1
VBMM01100B,3,0.0,0.1,0.2
VBMM01101C,1,0.0,0.1,0.2
VBMM01101C,2,0.0,0.1,0.1
VBMM01101C,3,0.0,0.1,0.2
VBMM01500P,1,0.0,0.1,0.2
VBMM01500P,2,0.0,0.1,0.1
VBMM01500P,3,0.0,0.1,0.2
VBMM01501Q,1,0.0,0.1,0.2
VBMM01501Q,2,0.0,0.1,0.1
VBMM01501Q,3,0.0,0.1,0.2
VBMM01700A,1,0.0,0.1,0.2
VBMM01700A,2,0.0,0.1,0.1
VBMM01700A,3,0.0,0.1,0.2
VBMM019002,1,0.0,0.1,0.2
VBMM019002,2,0.0,0.1,0.1
VBMM019002,3,0.0,0.1,0.2
VBMM019013,1,0.0,0.1,0.2
VBMM019013,2,0.0,0.1,0.1
VBMM019013,3,0.0,0.1,0.2
VBMM80201L,1,0.0,0.1,0.2
VBMM80201L,2,0.0,0.1,0.1
VBMM80201L,3,0.0,0.1,0.2
VBMM80202N,1,0.0,0.1,0.2
VBMM80202N,2,0.0,0.1,0.1
VBMM80202N,3,0.0,0.1,0.2
VBMM80301C,1,0.0,0.1,0.2
VBMM80301C,2,0.0,0.1,0.1
VBMM80301C,3,0.0,0.1,0.2
VBMM80302D,1,0.0,0.1,0.2
VBMM80302D,2,0.0,0.1,0.1
VBMM80302D,3,0.0,0.1,0.2
VBMM804018,1,0.0,0.1,0.2
VBMM804018,2,0.0,0.1,0.1
VBMM804018,3,0.0,0.1,0.2
VBMM805014,1,0.0,0.1,0.2
VBMM805014,2,0.0,0.1,0.1
VBMM805014,3,0.0,0.1,0.2
VBMM805025,1,0.0,0.1,0.2
VBMM805025,2,0.0,0.1,0.1
VBMM805025,3,0.0,0.1,0.2
VBMM80601X,1,0.0,0.1,0.2
VBMM80601X,2,0.0,0.1,0.1
VBMM80601X,3,0.0,0.1,0.2
VBMM80701Q,1,0.0,0.1,0.2
VBMM80701Q,2,0.0,0.1,0.1
VBMM80701Q,3,0.0,0.1,0.2
VBMM80702R,1,0.0,0.1,0.2
VBMM80702R,2,0.0,0.1,0.1
VBMM80702R,3,0.0,0.1,0.2
VBMM80801G,1,0.0,0.1,0.2
VBMM80801G,2,0.0,0.1,0.1
VBMM80801G,3,0.0,0.1,0.2
VBMM80802L,1,0.0,0.1,0.2
VBMM80802L,2,0.0,0.1,0.1
VBMM80802L,3,0.0,0.1,0.2
VBMM80901B,1,0.0,0.1,0.2
VBMM80901B,2,0.0,0.1,0.1
VBMM80901B,3,0.0,0.1,0.2
VBMM80902C,1,0.0,0.1,0.2
VBMM80902C,2,0.0,0.1,0.1
VBMM80902C,3,0.0,0.1,0.2
VBMM81001G,1,0.0,0.1,0.2
VBMM81001G,2,0.0,0.1,0.1
VBMM81001G,3,0.0,0.1,0.2
VBMM81101B,1,0.0,0.1,0.2
VBMM81101B,2,0.0,0.1,0.1
VBMM81101B,3,0.0,0.1,0.2
VBMM812017,1,0.0,0.1,0.2
VBMM812017,2,0.0,0.1,0.1
VBMM812017,3,0.0,0.1,0.2
VBPS00101A,1,0.0,0.0,0.3
VBPS00101A,2,0.0,0.0,0.1
VBPS00101A,3,0.0,0.0,0.2
VBPS00101A,4,0.0,0.0,0.1
VBPS00101A,5,3.0,0.0,0.1
VBPS02000P,1,0.0,0.0,0.3
VBPS02000P,2,0.0,0.0,0.1
VBPS02000P,3,0.0,0.0,0.2
VBPS02000P,4,0.0,0.0,0.1
VBPS02000P,5,0.0,0.0,0.1
VBPS030009,1,0.0,0.0,0.3
VBPS030009,2,0.0,0.0,0.1
VBPS030009,3,0.0,0.0,0.2
VBPS030009,4,0.0,0.0,0.1
VBPS030009,5,0.0,0.0,0.1
VBRA01000N,1,0.0,1.5,3.1
VBRA01000N,2,0.0,1.4,1.8
VBRA01000N,3,0.0,0.8,1.4
VBRA01000N,4,0.0,1.5,2.4
VBRA01000N,5,0.0,0.5,0.7
VBRC00201P,1,0.0,1.5,3.1
VBRC00201P,2,1.3,1.4,1.8
VBRC00201P,3,0.0,0.8,1.4
VBRC00201P,4,0.0,1.5,2.4
VBRC00201P,5,0.0,0.5,0.7
